OG_name,GCF_000277895,GCF_000961215,GCF_001908725,GCF_002285515,GCF_008370835,GCF_008639345,GCF_009769165,GCF_009883735,GCF_009931595,GCF_013388375,GCF_014236795,GCF_017301775,GCF_017724035,GCF_021906995,GCF_023337365,GCF_025266575,GCF_030168915,GCF_031834635,GCF_032697525,GCF_032698475,GCF_033170385,GCF_040529045,GCF_040529055,GCF_040529065,GCF_040616535,GCF_041519315,GCF_900183975,GCF_903989455,GCF_905367715
OG_14381,,,,,,,,,,,,,,,,,,,NYR97_RS06490,,,,,,,,,,
OG_14382,,,,,,,,,,,,,,,,,,,NYR97_RS06520,,,,,,,,,,
OG_14383,,,,,,,,,,,,,,,,,,,NYR97_RS06525,,,,,,,,,,
OG_14384,,,,,,,,,,,,,,,,,,,NYR97_RS06685,,,,,,,,,,
OG_14385,,,,,,,,,,,,,,,,,,,NYR97_RS06760,,,,,,,,,,
OG_14386,,,,,,,,,,,,,,,,,,,NYR97_RS06820,,,,,,,,,,
OG_14387,,,,,,,,,,,,,,,,,,,NYR97_RS06830,,,,,,,,,,
OG_14388,,,,,,,,,,,,,,,,,,,NYR97_RS06865,,,,,,,,,,
OG_14389,,,,,,,,,,,,,,,,,,,NYR97_RS06965,,,,,,,,,,
OG_14390,,,,,,,,,,,,,,,,,,,NYR97_RS06970,,,,,,,,,,
OG_14391,,,,,,,,,,,,,,,,,,,NYR97_RS06975,,,,,,,,,,
OG_14392,,,,,,,,,,,,,,,,,,,NYR97_RS06980,,,,,,,,,,
OG_14393,,,,,,,,,,,,,,,,,,,NYR97_RS06985,,,,,,,,,,
OG_14394,,,,,,,,,,,,,,,,,,,NYR97_RS06990,,,,,,,,,,
OG_14395,,,,,,,,,,,,,,,,,,,NYR97_RS06995,,,,,,,,,,
OG_14396,,,,,,,,,,,,,,,,,,,NYR97_RS07000,,,,,,,,,,
OG_14397,,,,,,,,,,,,,,,,,,,NYR97_RS07005,,,,,,,,,,
OG_14398,,,,,,,,,,,,,,,,,,,NYR97_RS07010,,,,,,,,,,
OG_14399,,,,,,,,,,,,,,,,,,,NYR97_RS07015,,,,,,,,,,
OG_14400,,,,,,,,,,,,,,,,,,,NYR97_RS07020,,,,,,,,,,
OG_14401,,,,,,,,,,,,,,,,,,,NYR97_RS07025,,,,,,,,,,
OG_14402,,,,,,,,,,,,,,,,,,,NYR97_RS07030,,,,,,,,,,
OG_14403,,,,,,,,,,,,,,,,,,,NYR97_RS07035,,,,,,,,,,
OG_14404,,,,,,,,,,,,,,,,,,,NYR97_RS07040,,,,,,,,,,
OG_14405,,,,,,,,,,,,,,,,,,,NYR97_RS07045,,,,,,,,,,
OG_14406,,,,,,,,,,,,,,,,,,,NYR97_RS07050,,,,,,,,,,
OG_14407,,,,,,,,,,,,,,,,,,,NYR97_RS07055,,,,,,,,,,
OG_14408,,,,,,,,,,,,,,,,,,,NYR97_RS07060,,,,,,,,,,
OG_14409,,,,,,,,,,,,,,,,,,,NYR97_RS07065,,,,,,,,,,
OG_14410,,,,,,,,,,,,,,,,,,,NYR97_RS07070,,,,,,,,,,
OG_14411,,,,,,,,,,,,,,,,,,,NYR97_RS07075,,,,,,,,,,
OG_14412,,,,,,,,,,,,,,,,,,,NYR97_RS07080,,,,,,,,,,
OG_14413,,,,,,,,,,,,,,,,,,,NYR97_RS07085,,,,,,,,,,
OG_14414,,,,,,,,,,,,,,,,,,,NYR97_RS07090,,,,,,,,,,
OG_14415,,,,,,,,,,,,,,,,,,,NYR97_RS07095,,,,,,,,,,
OG_14416,,,,,,,,,,,,,,,,,,,NYR97_RS07105,,,,,,,,,,
OG_14417,,,,,,,,,,,,,,,,,,,NYR97_RS07110,,,,,,,,,,
OG_14418,,,,,,,,,,,,,,,,,,,NYR97_RS07115,,,,,,,,,,
OG_14419,,,,,,,,,,,,,,,,,,,NYR97_RS07120,,,,,,,,,,
OG_14420,,,,,,,,,,,,,,,,,,,NYR97_RS07125,,,,,,,,,,
OG_14421,,,,,,,,,,,,,,,,,,,NYR97_RS07130,,,,,,,,,,
OG_14422,,,,,,,,,,,,,,,,,,,NYR97_RS07135,,,,,,,,,,
OG_14423,,,,,,,,,,,,,,,,,,,NYR97_RS07515,,,,,,,,,,
OG_14424,,,,,,,,,,,,,,,,,,,NYR97_RS07520,,,,,,,,,,
OG_14425,,,,,,,,,,,,,,,,,,,NYR97_RS07525,,,,,,,,,,
OG_14426,,,,,,,,,,,,,,,,,,,NYR97_RS07550,,,,,,,,,H7A86_RS00720,
OG_14427,,,,,,,,,,,,,,,,,,,NYR97_RS07555,,,,,,,,,H7A86_RS00715,
OG_14428,,,,,,,,,,,,,,,,,,,NYR97_RS07560,,,,,,,,,H7A86_RS20840,
OG_14429,,,,,,,,,,,,,,,,,,,NYR97_RS07565,,,,,,,,,H7A86_RS00710,
OG_14430,,,,,,,,,,,,,,,,,,,NYR97_RS07570,,,,,,,,,H7A86_RS00705,KHN93_RS00790
OG_14431,,,,,,,,,,,,,,,,,,,NYR97_RS07575,,,,,,,,,H7A86_RS00695,
OG_14432,,,,,,,,,,,,,,,,,,,NYR97_RS07580,,,,,,,,,H7A86_RS00690,
OG_14433,,,,,,,,,,,,,,,,,,,NYR97_RS07585,,,,,,,,,H7A86_RS00685,KHN93_RS00780
OG_14434,,,,,,,,,,,,,,,,,,,NYR97_RS07590,,,,,,,,,H7A86_RS00680,
OG_14435,,,,,,,,,,,,,,,,,,,NYR97_RS07605,,,,,,,,,H7A86_RS00670,KHN93_RS00770
OG_14436,,,,,,,,,,,,,,,,,,,NYR97_RS07640,NYR95_RS02865,,,,,,,,,
OG_14437,,,,,,,,,,,,,,,,,,,NYR97_RS07655,,,,,,,,,,
OG_14438,,,,,,,,,,,,,,,,,,,NYR97_RS07660,,,,,,,,,,
OG_14439,,,,,,,,,,,,,,,,,,,NYR97_RS07670,,,,,,,,,,
OG_14440,,,,,,,,,,,,,,,,,,,NYR97_RS07675,,,,,,,,,,
OG_14441,,,,,,,,,,,,,,,,,,,NYR97_RS07680,,,,,,,,,,
OG_14442,,,,,,,,,,,,,,,,,,,NYR97_RS07685,,,,,,,,,,
OG_14443,,,,,,,,,,,,,,,,,,,NYR97_RS07690,,,,,,,,,,
OG_14444,,,,,,,,,,,,,,,,,,,NYR97_RS07695,,,,,,,,,,
OG_14445,,,,,,,,,,,,,,,,,,,NYR97_RS07710,,,,,,,,,,
OG_14446,,,,,,,,,,,,,,,,,,,NYR97_RS07715,,,,,,,,,,
OG_14447,,,,,,,,,,,,,,,,,,,NYR97_RS07720,,,,,,,,,,
OG_14448,,,,,,,,,,,,,,,,,,,NYR97_RS07835,NYR95_RS21355,,,,,,,,,KHN93_RS00195
OG_14449,,,,,,,,,,,,,,,,,,,NYR97_RS07840,NYR95_RS21360,,,,,,,,,KHN93_RS00200
OG_14450,,,,,,,,,,,,,,,,,,,NYR97_RS07845,,,,,,,,,,
OG_14451,,,,,,,,,,,,,,,,,,,NYR97_RS07850,,,,,,,,,,
OG_14452,,,,,,,,,,,,,,,,,,,NYR97_RS07855,,,,,,,,,,
OG_14453,,,,,,,,,,,,,,,,,,,NYR97_RS07905,,,,,,,,,,
OG_14454,,,,,,,,,,,,,,,,,,,NYR97_RS08035,,,,,,RZV17_RS00355,,,H7A86_RS00350,KHN93_RS00425
OG_14455,,,,,,,,,,,,,,,,,,,NYR97_RS08040,,,,,,RZV17_RS00350,,,H7A86_RS00345,KHN93_RS00420
OG_14456,,,,,,,,,,,,,,,,,,,NYR97_RS08050,,,,,,,,,H7A86_RS00335,
OG_14457,,,,,,,,,,,,,,,,,,,NYR97_RS08055,,,,,,,,,,KHN93_RS00405
OG_14458,,,,,,,,,,,,,,,,,,,NYR97_RS08065,,,,,,,,,,
OG_14459,,,,,,,,,,,,,,,,,,,NYR97_RS08100,,,,,,,,,,
OG_14460,,,,,,,,,,,,,,,,,,,NYR97_RS08120,,,,,,,,,,
OG_14461,,,,,,,,,,,,,,,,,,,NYR97_RS08175,,,,,,,,,,
OG_14462,,,,,,,,,,,,,,,,,,,NYR97_RS08245,,,,,,,,,,
OG_14463,,,,,,,,,,,,,,,,,,,NYR97_RS08250,,,,,,,,,,
OG_14464,,,,,,,,,,,,,,,,,,,NYR97_RS08600,,,,,,,,,,
OG_14465,,,,,,,,,,,,,,,,,,,NYR97_RS08750,,,,,,,,,H7A86_RS21210,
OG_14466,,,,,,,,,,,,,,,,,,,NYR97_RS08815,,,,,,,,,,
OG_14467,,,,,,,,,,,,,,,,,,,NYR97_RS08820,,,,,,,,,,
OG_14468,,,,,,,,,,,,,,,,,,,NYR97_RS08845,,,,,,,,,,
OG_14469,,,,,,,,,,,,,,,,,,,NYR97_RS09140,,,,,,,,,,KHN93_RS20880
OG_14470,,,,,,,,,,,,,,,,,,,NYR97_RS09160,,,,,,,,,,
OG_14471,,,,,,,,,,,,,,,,,,,NYR97_RS09205,,,,,,,,,,
OG_14472,,,,,,,,,,,,,,,,,,,NYR97_RS09210,,,,,,RZV17_RS19600,,,H7A86_RS19840,KHN93_RS20810
OG_14473,,,,,,,,,,,,,,,,,,,NYR97_RS09245,,,,,,,,,,
OG_14474,,,,,,,,,,,,,,,,,,,NYR97_RS09480,,,,,,,,,,
OG_14475,,,,,,,,,,,,,,,,,,,NYR97_RS09485,,,,,,,,,,
OG_14476,,,,,,,,,,,,,,,,,,,NYR97_RS09490,,,,,,,,,,
OG_14477,,,,,,,,,,,,,,,,,,,NYR97_RS09495,,,,,,,,,,
OG_14478,,,,,,,,,,,,,,,,,,,NYR97_RS09505,,,,,,,,,,
OG_14479,,,,,,,,,,,,,,,,,,,NYR97_RS09515,,,,,,,,,,
OG_14480,,,,,,,,,,,,,,,,,,,NYR97_RS09520,,,,,,,,,,
OG_14481,,,,,,,,,,,,,,,,,,,NYR97_RS09525,,,,,,,,,,
OG_14482,,,,,,,,,,,,,,,,,,,NYR97_RS09530,,,,,,,,,,
OG_14483,,,,,,,,,,,,,,,,,,,NYR97_RS09535,,,,,,,,,,
OG_14484,,,,,,,,,,,,,,,,,,,NYR97_RS09565,,,,,,,,,,
OG_14485,,,,,,,,,,,,,,,,,,,NYR97_RS09650,,,,,,,,,,
OG_14486,,,,,,,,,,,,,,,,,,,NYR97_RS09655,,,,,,,,,,
OG_14487,,,,,,,,,,,,,,,,,,,NYR97_RS09660,,,,,,,,,,
OG_14488,,,,,,,,,,,,,,,,,,,NYR97_RS09670,,,,,,,,,,
OG_14489,,,,,,,,,,,,,,,,,,,NYR97_RS09675,,,,,,,,,,
OG_14490,,,,,,,,,,,,,,,,,,,NYR97_RS09680,,,,,,,,,,
OG_14491,,,,,,,,,,,,,,,,,,,NYR97_RS09685,,,,,,,,,,
OG_14492,,,,,,,,,,,,,,,,,,,NYR97_RS09770,,,,,,,,,,
OG_14493,,,,,,,,,,,,,,,,,,,NYR97_RS09815,,,,,,,,,,
OG_14494,,,,,,,,,,,,,,,,,,,NYR97_RS10020,,,,,,,,,,
OG_14495,,,,,,,,,,,,,,,,,,,NYR97_RS10160,,,,,,,,,,
OG_14496,,,,,,,,,,,,,,,,,,,NYR97_RS10170,,,,,,,,,,
OG_14497,,,,,,,,,,,,,,,,,,,NYR97_RS10775,,,,,,,,,,
OG_14498,,,,,,,,,,,,,,,,,,,NYR97_RS11350,,,,,,,,,,
OG_14499,,,,,,,,,,,,,,,,,,,NYR97_RS11355,,,,,,,,,,
OG_14500,,,,,,,,,,,,,,,,,,,NYR97_RS11425,,,,,,,,,,
OG_14501,,,,,,,,,,,,,,,,,,,NYR97_RS11505,,,,,,,,,,
OG_14502,,,,,,,,,,,,,,,,,,,NYR97_RS11510,,,,,,,,,,
OG_14503,,,,,,,,,,,,,,,,,,,NYR97_RS11515,,,,,,,,,,
OG_14504,,,,,,,,,,,,,,,,,,,NYR97_RS11520,,,,,,,,,,
OG_14505,,,,,,,,,,,,,,,,,,,NYR97_RS11525,,,,,,,,,,
OG_14506,,,,,,,,,,,,,,,,,,,NYR97_RS11530,,,,,,,,,,
OG_14507,,,,,,,,,,,,,,,,,,,NYR97_RS11535,,,,,,,,,,
OG_14508,,,,,,,,,,,,,,,,,,,NYR97_RS11540,,,,,,,,,,
OG_14509,,,,,,,,,,,,,,,,,,,NYR97_RS11555,,,,,,,,,,
OG_14510,,,,,,,,,,,,,,,,,,,NYR97_RS11560,,,,,,,,,,
OG_14511,,,,,,,,,,,,,,,,,,,NYR97_RS11565,,,,,,,,,,
OG_14512,,,,,,,,,,,,,,,,,,,NYR97_RS11570,,,,,,,,,,
OG_14513,,,,,,,,,,,,,,,,,,,NYR97_RS11575,,,,,,,,,,
OG_14514,,,,,,,,,,,,,,,,,,,NYR97_RS11580,,,,,,,,,,
OG_14515,,,,,,,,,,,,,,,,,,,NYR97_RS11585,,,,,,,,,,
OG_14516,,,,,,,,,,,,,,,,,,,NYR97_RS11590,,,,,,,,,,
OG_14517,,,,,,,,,,,,,,,,,,,NYR97_RS11595,,,,,,,,,,
OG_14518,,,,,,,,,,,,,,,,,,,NYR97_RS11600,,,,,,,,,,
OG_14519,,,,,,,,,,,,,,,,,,,NYR97_RS11605,,,,,,,,,,
OG_14520,,,,,,,,,,,,,,,,,,,NYR97_RS11610,,,,,,,,,,
OG_14521,,,,,,,,,,,,,,,,,,,NYR97_RS11615,,,,,,,,,,
OG_14522,,,,,,,,,,,,,,,,,,,NYR97_RS11620,,,,,,,,,,
OG_14523,,,,,,,,,,,,,,,,,,,NYR97_RS11625,,,,,,,,,,
OG_14524,,,,,,,,,,,,,,,,,,,NYR97_RS11630,,,,,,,,,,
OG_14525,,,,,,,,,,,,,,,,,,,NYR97_RS11635,,,,,,,,,,
OG_14526,,,,,,,,,,,,,,,,,,,NYR97_RS11640,,,,,,,,,,
OG_14527,,,,,,,,,,,,,,,,,,,NYR97_RS11645,,,,,,,,,,
OG_14528,,,,,,,,,,,,,,,,,,,NYR97_RS11650,,,,,,,,,,
OG_14529,,,,,,,,,,,,,,,,,,,NYR97_RS11655,,,,,,,,,,
OG_14530,,,,,,,,,,,,,,,,,,,NYR97_RS11660,,,,,,,,,,
OG_14531,,,,,,,,,,,,,,,,,,,NYR97_RS11665,,,,,,,,,,
OG_14532,,,,,,,,,,,,,,,,,,,NYR97_RS11670,,,,,,,,,,
OG_14533,,,,,,,,,,,,,,,,,,,NYR97_RS11675,,,,,,,,,,
OG_14534,,,,,,,,,,,,,,,,,,,NYR97_RS12475,,,,,,,,,,
OG_14535,,,,,,,,,,,,,,,,,,,NYR97_RS12480,,,,,,,,,,
OG_14536,,,,,,,,,,,,,,,,,,,NYR97_RS12565,,,,,,,,,,
OG_14537,,,,,,,,,,,,,,,,,,,NYR97_RS12575,,,,,,,,,,
OG_14538,,,,,,,,,,,,,,,,,,,NYR97_RS12755,,,,,,,,,,
OG_14539,,,,,,,,,,,,,,,,,,,NYR97_RS12835,,,,,,,,,,
OG_14540,,,,,,,,,,,,,,,,,,,NYR97_RS12840,,,,,,,,,,
OG_14541,,,,,,,,,,,,,,,,,,,NYR97_RS13090,,,,,,,,,,
OG_14542,,,,,,,,,,,,,,,,,,,NYR97_RS13095,,,,,,,,,,
OG_14543,,,,,,,,,,,,,,,,,,,NYR97_RS13100,,,,,,,,,,
OG_14544,,,,,,,,,,,,,,,,,,,NYR97_RS13105,,,,,,,,,,
OG_14545,,,,,,,,,,,,,,,,,,,NYR97_RS13280,,,,,,,,,,
OG_14546,,,,,,,,,,,,,,,,,,,NYR97_RS13430,,,,,,,,,,
OG_14547,,,,,,,,,,,,,,,,,,,NYR97_RS14855,,,,,,,,,,
OG_14548,,,,,,,,,,,,,,,,,,,NYR97_RS14875,,,,,,,,,,
OG_14549,,,,,,,,,,,,,,,,,,,NYR97_RS14885,,,,,,,,,H7A86_RS05880,
OG_14550,,,,,,,,,,,,,,,,,,,NYR97_RS14890,,,,,,,,,H7A86_RS05885,
OG_14551,,,,,,,,,,,,,,,,,,,NYR97_RS14910,,,,,,,,,,
OG_14552,,,,,,,,,,,,,,,,,,,NYR97_RS14920,,,,,,,,,,
OG_14553,,,,,,,,,,,,,,,,,,,NYR97_RS15580,,,,,,,,,,
OG_14554,,,,,,,,,,,,,,,,,,,NYR97_RS16715,,,,,,,,,,
OG_14555,,,,,,,,,,,,,,,,,,,NYR97_RS16720,,,,,,,,,,
OG_14556,,,,,,,,,,,,,,,,,,,NYR97_RS16760,,,,,,,,,,
OG_14557,,,,,,,,,,,,,,,,,,,NYR97_RS16775,,,,RAB70_RS09660,,,,,,
OG_14558,,,,,,,,,,,,,,,,,,,NYR97_RS16795,,,,,,,,,,
OG_14559,,,,,,,,,,,,,,,,,,,NYR97_RS16800,,,,,,,,,,
OG_14560,,,,,,,,,,,,,,,,,,,NYR97_RS16805,,,,,,,,,,
OG_14561,,,,,,,,,,,,,,,,,,,NYR97_RS16810,,,,,,,,,,
OG_14562,,,,,,,,,,,,,,,,,,,NYR97_RS16830,,,,,,,,,,
OG_14563,,,,,,,,,,,,,,,,,,,NYR97_RS16850,,,,,,,,,,
OG_14564,,,,,,,,,,,,,,,,,,,NYR97_RS16855,,,,,,,,,,
OG_14565,,,,,,,,,,,,,,,,,,,NYR97_RS16860,,,,,,,,,,
OG_14566,,,,,,,,,,,,,,,,,,,NYR97_RS16865,,,,,,,,,,
OG_14567,,,,,,,,,,,,,,,,,,,NYR97_RS16870,,,,,,,,,,
OG_14568,,,,,,,,,,,,,,,,,,,NYR97_RS17030,,,,,,,,,,
OG_14569,,,,,,,,,,,,,,,,,,,NYR97_RS17035,,,,,,,,,,
OG_14570,,,,,,,,,,,,,,,,,,,NYR97_RS18330,,,,,,RZV17_RS09020,,,,
OG_14571,,,,,,,,,,,,,,,,,,,NYR97_RS18390,,,,,,,,,,
OG_14572,,,,,,,,,,,,,,,,,,,NYR97_RS18435,,,,,,,,,,
OG_14573,,,,,,,,,,,,,,,,,,,NYR97_RS18440,,,,,,RZV17_RS09155,,,,
OG_14574,,,,,,,,,,,,,,,,,,,NYR97_RS18445,,,,,,,,,,
OG_14575,,,,,,,,,,,,,,,,,,,NYR97_RS18905;NYR97_RS18965,,,,,,,,,,
OG_14576,,,,,,,,,,,,,,,,,,,NYR97_RS18910,,,,,,,,,,
OG_14577,,,,,,,,,,,,,,,,,,,NYR97_RS18915,,,,,,,,,,
OG_14578,,,,,,,,,,,,,,,,,,,NYR97_RS18920,,,,,,,,,,
OG_14579,,,,,,,,,,,,,,,,,,,NYR97_RS18925,,,,,,,,,,
OG_14580,,,,,,,,,,,,,,,,,,,NYR97_RS18930,,,,,,,,,,
OG_14581,,,,,,,,,,,,,,,,,,,NYR97_RS18935,,,,,,,,,,
OG_14582,,,,,,,,,,,,,,,,,,,NYR97_RS18940,,,,,,,,,,
OG_14583,,,,,,,,,,,,,,,,,,,NYR97_RS18945,,,,,,,,,,
OG_14584,,,,,,,,,,,,,,,,,,,NYR97_RS18950,,,,,,,,,,
OG_14585,,,,,,,,,,,,,,,,,,,NYR97_RS18955,,,,,,,,,,
OG_14586,,,,,,,,,,,,,,,,,,,NYR97_RS18960,,,,,,,,,,
OG_14587,,,,,,,,,,,,,,,,,,,NYR97_RS18970,,,,,,,,,,
OG_14588,,,,,,,,,,,,,,,,,,,NYR97_RS18975,,,,,,,,,,
OG_14589,,,,,,,,,,,,,,,,,,,NYR97_RS18980,,,,,,,,,,
OG_14590,,,,,,,,,,,,,,,,,,,NYR97_RS18990,,,,,,,,,,
OG_14591,,,,,,,,,,,,,,,,,,,NYR97_RS19140,,,,,,,,,,
OG_14592,,,,,,,,,,,,,,,,,,,NYR97_RS19640,,,,,,,,,,
OG_14593,,,,,,,,,,,,,,,,,,,NYR97_RS19670,,,,,,,,,,
OG_14594,,,,,,,,,,,,,,,,,,,NYR97_RS19700,,,,,,,,,,
OG_14595,,,,,,,,,,,,,,,,,,,NYR97_RS19705,,,,,,,,,,
OG_14596,,,,,,,,,,,,,,,,,,,NYR97_RS19725,,,,,,,,,,
OG_14597,,,,,,,,,,,,,,,,,,,NYR97_RS19760,,,,,,,,,,
OG_14598,,,,,,,,,,,,,,,,,,,NYR97_RS19860,,,,,,,,,,
OG_14599,,,,,,,,,,,,,,,,,,,NYR97_RS19865,,,,,,,,,,KHN93_RS18580
OG_14600,,,,,,,,,,,,,,,,,,,NYR97_RS19875,,,,,,,,,,
OG_14601,,,,,,,,,,,,,,,,,,,NYR97_RS19880,,,,,,,,,,
OG_14602,,,,,,,,,,,,,,,,,,,NYR97_RS19890,,,,,,,,,,
OG_14603,,,,,,,,,,,,,,,,,,,NYR97_RS19900,,,,,,,,,,
OG_14604,,,,,,,,,,,,,,,,,,,NYR97_RS19915,,,,,,,,,,
OG_14605,,,,,,,,,,,,,,,,,,,NYR97_RS19920,,,,,,,,,,
OG_14606,,,,,,,,,,,,,,,,,,,NYR97_RS19925,,,,,,,,,,
OG_14607,,,,,,,,,,,,,,,,,,,NYR97_RS19930,,,,,RAB71_RS11270,,,,,
OG_14608,,,,,,,,,,,,,,,,,,,NYR97_RS19940,,,,,RAB71_RS11260,,,PD885_RS10115;PD885_RS10170,,
OG_14609,,,,,,,,,,,,,,,,,,,NYR97_RS19950,,,,,,,,,,
OG_14610,,,,,,,,,,,,,,,,,,,NYR97_RS19955,,,,,,,,,,
OG_14611,,,,,,,,,,,,,,,,,,,NYR97_RS20045,,,,,,,,,,
OG_14612,,,,,,,,,,,,,,,,,,,NYR97_RS20050,,,,,,,,,,
OG_14613,,,,,,,,,,,,,,,,,,,NYR97_RS20075,,,,,,,,,,
OG_14614,,,,,,,,,,,,,,,,,,,NYR97_RS20080,,,,,,,,,,
OG_14615,,,,,,,,,,,,,,,,,,,NYR97_RS20095,,,,,,,,,,
OG_14616,,,,,,,,,,,,,,,,,,,NYR97_RS21305,NYR95_RS13665,,,,,,,,,KHN93_RS12420
OG_14617,,,,,,,,,,,,,,,,,,,NYR97_RS21340,,,,,,,,PD885_RS02205,,
OG_14618,,,,,,,,,,,,,,,,,,,NYR97_RS21470,,,,,,,,,H7A86_RS21065,
OG_14619,,,,,,,,,,,,,,,,,,,NYR97_RS21595,,,,,,,,,,
OG_14620,,,,,,,,,,,,,,,,,,,NYR97_RS22345,,,,,,,,,,
OG_14621,,,,,,,,,,,,,,,,,,,,NYR95_RS00165,,,,,,,,,
OG_14622,,,,,,,,,,,,,,,,,,,,NYR95_RS00195,,,,,,,,,
OG_14623,,,,,,,,,,,,,,,,,,,,NYR95_RS00200,,,,,,,,,
OG_14624,,,,,,,,,,,,,,,,,,,,NYR95_RS00205,,,,,,,,,
OG_14625,,,,,,,,,,,,,,,,,,,,NYR95_RS00215,,,,,,,,,
OG_14626,,,,,,,,,,,,,,,,,,,,NYR95_RS00220,,,,,,,,,
OG_14627,,,,,,,,,,,,,,,,,,,,NYR95_RS00225,,,,,,,,,
OG_14628,,,,,,,,,,,,,,,,,,,,NYR95_RS00230,,,,,,,,,
OG_14629,,,,,,,,,,,,,,,,,,,,NYR95_RS00235,,,,,,,,,
OG_14630,,,,,,,,,,,,,,,,,,,,NYR95_RS00240,,,,,,,,,
OG_14631,,,,,,,,,,,,,,,,,,,,NYR95_RS00245,,,,,,,,,
OG_14632,,,,,,,,,,,,,,,,,,,,NYR95_RS00250,,,,,,,PD885_RS17975,,
OG_14633,,,,,,,,,,,,,,,,,,,,NYR95_RS00255,,,,,,,PD885_RS17990,,
OG_14634,,,,,,,,,,,,,,,,,,,,NYR95_RS00280;NYR95_RS05860;NYR95_RS07675;NYR95_RS08070;NYR95_RS09795;NYR95_RS11400;NYR95_RS12405;NYR95_RS13925;NYR95_RS15940;NYR95_RS17670;NYR95_RS18200;NYR95_RS21625,,,,,,,,,
OG_14635,,,,,,,,,,,,,,,,,,,,NYR95_RS00305,,,,,RZV17_RS00180,,,,
OG_14636,,,,,,,,,,,,,,,,,,,,NYR95_RS00395,,,,,,,,,
OG_14637,,,,,,,,,,,,,,,,,,,,NYR95_RS00520,,,,,,,,,
OG_14638,,,,,,,,,,,,,,,,,,,,NYR95_RS00560,,,,,,,,,
OG_14639,,,,,,,,,,,,,,,,,,,,NYR95_RS00565,,,,,,,,,
OG_14640,,,,,,,,,,,,,,,,,,,,NYR95_RS00580,,,,,,,,,
OG_14641,,,,,,,,,,,,,,,,,,,,NYR95_RS00585,,,,,,,,,
OG_14642,,,,,,,,,,,,,,,,,,,,NYR95_RS00590,,,,,,,,,
OG_14643,,,,,,,,,,,,,,,,,,,,NYR95_RS00740,,,,,,,,,
OG_14644,,,,,,,,,,,,,,,,,,,,NYR95_RS00815,,,,,,,,,
OG_14645,,,,,,,,,,,,,,,,,,,,NYR95_RS00820,,,,,,,,,
OG_14646,,,,,,,,,,,,,,,,,,,,NYR95_RS00840,,,,,,,,,
OG_14647,,,,,,,,,,,,,,,,,,,,NYR95_RS00845,,,,,,,,,
OG_14648,,,,,,,,,,,,,,,,,,,,NYR95_RS00900,,,,,,,,,
OG_14649,,,,,,,,,,,,,,,,,,,,NYR95_RS00905,,,,,,,,,
OG_14650,,,,,,,,,,,,,,,,,,,,NYR95_RS01325,,,,,,,,,
OG_14651,,,,,,,,,,,,,,,,,,,,NYR95_RS01570,,,,,,,,,
OG_14652,,,,,,,,,,,,,,,,,,,,NYR95_RS01590,,,,,,,,,
OG_14653,,,,,,,,,,,,,,,,,,,,NYR95_RS01610,,,,,,,,,
OG_14654,,,,,,,,,,,,,,,,,,,,NYR95_RS01665,,,,,,,,,
OG_14655,,,,,,,,,,,,,,,,,,,,NYR95_RS01730,,,,,,,,,
OG_14656,,,,,,,,,,,,,,,,,,,,NYR95_RS01755,,,,,,,,,
OG_14657,,,,,,,,,,,,,,,,,,,,NYR95_RS01760,,,,,,,,,
OG_14658,,,,,,,,,,,,,,,,,,,,NYR95_RS01810,,,,,,,,,
OG_14659,,,,,,,,,,,,,,,,,,,,NYR95_RS01825,,,,,,,,,
OG_14660,,,,,,,,,,,,,,,,,,,,NYR95_RS01855,,,,,,,,,
OG_14661,,,,,,,,,,,,,,,,,,,,NYR95_RS01870,,,,,,,,,
OG_14662,,,,,,,,,,,,,,,,,,,,NYR95_RS01875,,,,,,,,,KHN93_RS02515
OG_14663,,,,,,,,,,,,,,,,,,,,NYR95_RS01880,,,,,,,,,
OG_14664,,,,,,,,,,,,,,,,,,,,NYR95_RS01885,,,,,,,,,
OG_14665,,,,,,,,,,,,,,,,,,,,NYR95_RS01905,,,,,,,,,
OG_14666,,,,,,,,,,,,,,,,,,,,NYR95_RS01960,,,,,,,,,
OG_14667,,,,,,,,,,,,,,,,,,,,NYR95_RS01970,,,,,,,,,
OG_14668,,,,,,,,,,,,,,,,,,,,NYR95_RS01980,,,,,,,,,
OG_14669,,,,,,,,,,,,,,,,,,,,NYR95_RS01985,,,,,,,,,
OG_14670,,,,,,,,,,,,,,,,,,,,NYR95_RS02270,,,,,,,,,
OG_14671,,,,,,,,,,,,,,,,,,,,NYR95_RS02290,,,,,,,,,
OG_14672,,,,,,,,,,,,,,,,,,,,NYR95_RS02355,,,,,,,,,
OG_14673,,,,,,,,,,,,,,,,,,,,NYR95_RS02410,,,,,,,,,
OG_14674,,,,,,,,,,,,,,,,,,,,NYR95_RS02425,,,,,,,,,
OG_14675,,,,,,,,,,,,,,,,,,,,NYR95_RS02495,,,,,,,,,
OG_14676,,,,,,,,,,,,,,,,,,,,NYR95_RS02505,,,,,,,,,
OG_14677,,,,,,,,,,,,,,,,,,,,NYR95_RS02510,,,,,,,,,
OG_14678,,,,,,,,,,,,,,,,,,,,NYR95_RS02515,,,,,,,,,
OG_14679,,,,,,,,,,,,,,,,,,,,NYR95_RS02525,,,,,,,,,
OG_14680,,,,,,,,,,,,,,,,,,,,NYR95_RS02530,,,,,,,,,
